Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,47,Aguascalientes,27,352,1035,2714,2,35,39,91,0,10,14,30
2018,47,Baja California,91,1252,3365,3484,10,120,110,177,3,35,63,84
2018,47,Baja California Sur,24,196,554,963,1,19,16,36,0,8,7,18
2018,47,Campeche,15,327,923,1148,0,33,29,47,0,10,13,22
2018,47,Coahuila,20,270,631,1670,0,24,19,282,0,4,7,80
2018,47,Colima,37,309,1023,1190,0,47,48,100,0,10,20,27
2018,47,Chiapas,23,395,1083,1612,4,92,74,131,0,15,28,35
2018,47,Chihuahua,165,2791,6980,8918,9,240,264,471,5,58,127,222
2018,47,Ciudad de México,389,4361,12125,16330,52,439,440,473,4,75,129,198
2018,47,Durango,81,885,3084,4114,2,107,134,205,1,26,44,46
2018,47,Guanajuato,65,600,2149,2509,6,73,64,178,1,24,20,79
2018,47,Guerrero,29,366,1145,1724,2,45,36,155,0,8,17,46
2018,47,Hidalgo,31,457,1559,2175,1,63,58,145,1,14,15,52
2018,47,Jalisco,183,2567,6884,9869,13,427,402,891,3,136,144,263
2018,47,México,151,2116,6124,9010,10,210,180,461,3,40,52,129
2018,47,Michoacán,73,1156,2863,4047,3,134,136,245,1,29,39,50
2018,47,Morelos,56,508,1599,2167,8,126,116,183,2,14,31,52
2018,47,Nayarit,115,656,1915,1554,1,46,45,84,0,41,46,107
2018,47,Nuevo León,58,919,2630,3556,9,152,126,299,5,68,109,129
2018,47,Oaxaca,33,408,1085,1449,6,80,86,157,3,21,35,73
2018,47,Puebla,53,560,1539,2360,5,103,96,277,1,20,26,47
2018,47,Querétaro,26,219,693,831,3,32,22,58,1,10,12,11
2018,47,Quintana Roo,32,236,811,1171,4,28,52,55,0,12,7,25
2018,47,San Luis Potosí,73,727,2345,3247,4,101,97,211,0,21,16,54
2018,47,Sinaloa,49,1121,2999,5070,9,251,236,474,2,95,107,193
2018,47,Sonora,40,451,1575,2218,4,142,104,251,2,31,61,148
2018,47,Tabasco,35,352,1026,1497,1,59,32,115,2,18,17,34
2018,47,Tamaulipas,111,1439,3497,5085,7,184,151,276,1,77,92,192
2018,47,Tlaxcala,9,133,497,545,1,36,26,62,1,5,9,25
2018,47,Veracruz,127,1294,4409,5625,11,310,287,589,4,71,105,159
2018,47,Yucatán,48,342,1351,2225,1,47,47,80,1,14,20,46
2018,47,Zacatecas,45,372,1119,1511,1,20,22,51,1,9,6,15
