Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,52,Aguascalientes,28,433,1280,1489,2,44,39,83,0,6,12,24
2019,52,Baja California,66,1281,3229,5078,2,143,117,254,1,59,122,106
2019,52,Baja California Sur,16,208,635,845,2,31,16,40,0,5,3,14
2019,52,Campeche,19,314,859,1330,0,30,22,69,1,13,16,28
2019,52,Coahuila,11,452,1312,968,1,130,106,43,3,45,54,13
2019,52,Colima,10,346,1286,1485,5,114,134,101,5,20,45,32
2019,52,Chiapas,19,274,959,1608,3,98,57,173,1,10,44,48
2019,52,Chihuahua,195,3184,7491,10862,6,261,259,564,2,110,179,211
2019,52,Ciudad de México,304,5261,14398,18359,9,674,632,1094,1,75,122,240
2019,52,Durango,70,1121,3676,4387,3,116,124,262,1,19,44,73
2019,52,Guanajuato,53,670,2458,2961,2,91,70,156,1,22,34,55
2019,52,Guerrero,11,490,1700,1733,0,44,40,90,2,10,16,29
2019,52,Hidalgo,28,592,2049,2194,1,66,54,129,0,27,33,34
2019,52,Jalisco,126,2576,6749,10174,21,446,369,894,7,108,202,312
2019,52,México,137,2127,6357,8956,5,320,245,435,0,50,71,104
2019,52,Michoacán,51,954,2488,4454,4,150,148,296,0,52,74,73
2019,52,Morelos,74,656,2258,2293,2,154,115,265,2,23,35,51
2019,52,Nayarit,49,1176,3246,3017,2,63,40,97,3,53,68,92
2019,52,Nuevo León,42,1173,3409,3898,6,179,159,309,4,65,99,197
2019,52,Oaxaca,21,418,1262,1635,0,81,82,187,1,21,38,60
2019,52,Puebla,33,958,2115,2324,6,135,145,211,1,17,34,49
2019,52,Querétaro,13,234,733,1013,1,33,35,59,0,19,13,26
2019,52,Quintana Roo,14,309,1108,1180,0,29,18,85,0,12,15,21
2019,52,San Luis Potosí,47,728,2194,3305,7,94,86,208,1,22,35,39
2019,52,Sinaloa,75,1081,3438,4507,6,259,239,528,1,93,150,227
2019,52,Sonora,317,625,1965,2182,2,110,79,238,3,44,60,105
2019,52,Tabasco,15,569,1790,1471,0,90,62,97,0,55,89,38
2019,52,Tamaulipas,110,1380,3176,5411,5,163,127,361,1,68,92,184
2019,52,Tlaxcala,11,151,610,669,2,38,31,69,0,7,10,17
2019,52,Veracruz,74,1691,5139,6318,14,392,333,648,4,80,142,201
2019,52,Yucatán,23,335,1408,1850,2,47,48,103,0,18,26,39
2019,52,Zacatecas,47,528,1471,1631,0,39,52,45,0,8,19,15
