Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,27,Aguascalientes,11,57,145,,0,2,3,,0,0,2,
2014,27,Baja California,54,225,930,,6,59,69,,0,17,38,
2014,27,Baja California Sur,21,77,257,,0,12,9,,0,2,4,
2014,27,Campeche,15,96,299,,0,12,11,,0,8,9,
2014,27,Coahuila,30,189,704,,6,79,81,,0,14,31,
2014,27,Colima,14,104,358,,0,26,37,,0,2,5,
2014,27,Chiapas,28,87,398,,5,45,35,,1,11,12,
2014,27,Chihuahua,119,426,1522,,6,80,111,,2,17,38,
2014,27,Distrito Federal,376,1928,5045,,5,50,106,,4,29,41,
2014,27,Durango,40,171,640,,2,19,18,,0,4,7,
2014,27,Guanajuato,6,39,198,,0,7,11,,0,0,2,
2014,27,Guerrero,17,69,220,,6,62,32,,0,7,11,
2014,27,Hidalgo,29,133,593,,4,49,49,,0,6,6,
2014,27,Jalisco,86,551,1246,,4,45,49,,0,9,13,
2014,27,México,133,621,2313,,5,172,141,,2,41,39,
2014,27,Michoacán,52,253,1018,,3,87,64,,2,26,25,
2014,27,Morelos,42,203,946,,7,59,37,,4,9,18,
2014,27,Nayarit,21,137,508,,3,23,24,,3,14,21,
2014,27,Nuevo León,53,349,1226,,6,95,108,,4,42,63,
2014,27,Oaxaca,36,136,507,,2,34,28,,0,10,9,
2014,27,Puebla,9,86,334,,7,35,23,,1,2,3,
2014,27,Querétaro,6,58,151,,0,5,4,,0,2,0,
2014,27,Quintana Roo,11,55,236,,4,25,23,,1,4,13,
2014,27,San Luis Potosí,42,217,778,,0,12,20,,0,6,6,
2014,27,Sinaloa,67,213,933,,7,92,112,,6,36,57,
2014,27,Sonora,53,240,945,,4,62,51,,1,33,38,
2014,27,Tabasco,22,158,480,,1,34,13,,0,3,6,
2014,27,Tamaulipas,62,292,1094,,11,105,91,,1,20,37,
2014,27,Tlaxcala,4,23,47,,0,10,8,,0,0,1,
2014,27,Veracruz,39,386,1406,,5,67,59,,0,16,42,
2014,27,Yucatán,28,129,543,,3,47,35,,1,15,25,
2014,27,Zacatecas,27,117,382,,0,9,2,,0,0,2,
