Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,31,Aguascalientes,50,97,235,,0,2,3,,0,0,3,
2014,31,Baja California,18,240,989,,2,59,71,,1,18,40,
2014,31,Baja California Sur,13,90,290,,0,12,12,,0,2,4,
2014,31,Campeche,11,116,355,,1,12,13,,0,9,11,
2014,31,Coahuila,55,232,835,,5,95,92,,0,15,34,
2014,31,Colima,14,115,397,,1,30,40,,0,2,6,
2014,31,Chiapas,33,103,519,,8,59,42,,1,13,15,
2014,31,Chihuahua,99,511,1834,,4,92,121,,2,22,42,
2014,31,Distrito Federal,263,2214,5818,,6,58,109,,4,32,47,
2014,31,Durango,28,203,741,,3,21,23,,1,4,8,
2014,31,Guanajuato,11,48,215,,0,9,12,,0,0,2,
2014,31,Guerrero,15,79,263,,4,80,39,,0,7,13,
2014,31,Hidalgo,29,156,704,,3,55,55,,0,6,8,
2014,31,Jalisco,99,486,1558,,4,66,63,,1,12,21,
2014,31,México,126,726,2711,,9,200,163,,6,47,45,
2014,31,Michoacán,34,303,1177,,2,94,69,,0,28,27,
2014,31,Morelos,62,241,1129,,8,67,46,,1,10,20,
2014,31,Nayarit,38,166,621,,1,30,24,,5,18,30,
2014,31,Nuevo León,52,402,1436,,5,106,116,,4,52,72,
2014,31,Oaxaca,15,157,567,,4,51,36,,0,10,10,
2014,31,Puebla,11,111,424,,1,42,31,,0,2,4,
2014,31,Querétaro,7,66,171,,0,5,4,,0,2,0,
2014,31,Quintana Roo,4,58,256,,1,27,23,,0,5,13,
2014,31,San Luis Potosí,33,249,896,,0,13,21,,0,7,6,
2014,31,Sinaloa,52,255,1072,,7,113,126,,9,46,73,
2014,31,Sonora,41,285,1095,,4,71,60,,2,38,45,
2014,31,Tabasco,22,173,549,,2,40,15,,0,3,7,
2014,31,Tamaulipas,89,360,1322,,7,121,110,,2,22,41,
2014,31,Tlaxcala,4,27,67,,1,11,11,,0,0,2,
2014,31,Veracruz,61,425,1573,,2,74,65,,0,17,42,
2014,31,Yucatán,26,158,644,,4,54,39,,1,16,27,
2014,31,Zacatecas,14,139,453,,1,10,2,,0,0,2,
