Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,34,Aguascalientes,43,131,317,,1,3,5,,0,0,3,
2014,34,Baja California,12,250,1018,,3,61,73,,5,19,44,
2014,34,Baja California Sur,16,98,323,,0,12,12,,0,2,4,
2014,34,Campeche,23,128,404,,1,13,13,,1,9,14,
2014,34,Coahuila,48,262,940,,4,102,102,,1,15,38,
2014,34,Colima,19,124,438,,1,36,44,,0,2,6,
2014,34,Chiapas,14,115,578,,2,63,44,,2,14,18,
2014,34,Chihuahua,119,581,2096,,10,106,136,,2,22,45,
2014,34,Distrito Federal,233,2346,6332,,7,66,124,,0,33,48,
2014,34,Durango,45,222,833,,4,24,26,,0,4,8,
2014,34,Guanajuato,22,55,239,,0,10,12,,0,0,2,
2014,34,Guerrero,10,86,296,,0,89,41,,0,7,13,
2014,34,Hidalgo,57,175,808,,1,61,58,,1,7,9,
2014,34,Jalisco,62,541,1711,,0,76,73,,2,15,29,
2014,34,México,163,822,3120,,7,221,178,,3,60,49,
2014,34,Michoacán,48,320,1271,,3,96,74,,0,28,27,
2014,34,Morelos,68,233,995,,6,26,15,,3,3,11,
2014,34,Nayarit,32,201,693,,4,35,27,,3,20,32,
2014,34,Nuevo León,84,456,1616,,6,115,124,,4,60,75,
2014,34,Oaxaca,13,153,586,,2,54,40,,0,10,10,
2014,34,Puebla,14,129,491,,4,52,39,,1,2,6,
2014,34,Querétaro,12,72,195,,0,5,4,,0,2,0,
2014,34,Quintana Roo,3,61,264,,0,27,23,,0,5,13,
2014,34,San Luis Potosí,66,294,991,,1,13,24,,0,7,6,
2014,34,Sinaloa,56,283,1210,,7,129,134,,2,48,80,
2014,34,Sonora,47,306,1182,,6,81,68,,3,43,48,
2014,34,Tabasco,17,183,608,,0,41,16,,0,3,7,
2014,34,Tamaulipas,89,411,1517,,8,139,133,,1,27,47,
2014,34,Tlaxcala,1,27,72,,0,11,11,,0,0,2,
2014,34,Veracruz,57,451,1688,,1,78,71,,0,17,42,
2014,34,Yucatán,30,173,711,,2,59,39,,2,18,30,
2014,34,Zacatecas,28,152,493,,1,12,2,,0,0,2,
