Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,18,Aguascalientes,14,33,76,,1,1,3,,0,0,2,
2014,18,Baja California,54,133,576,,4,36,44,,1,10,25,
2014,18,Baja California Sur,16,40,122,,0,8,5,,0,0,4,
2014,18,Campeche,8,54,176,,1,8,9,,0,7,4,
2014,18,Coahuila,32,119,417,,2,48,50,,4,9,18,
2014,18,Colima,24,71,231,,1,16,25,,1,1,4,
2014,18,Chiapas,20,49,231,,2,23,23,,0,7,9,
2014,18,Chihuahua,94,219,828,,7,53,74,,4,9,26,
2014,18,Distrito Federal,264,1131,2941,,3,41,90,,4,18,24,
2014,18,Durango,33,95,339,,6,11,9,,0,2,3,
2014,18,Guanajuato,0,28,146,,0,5,7,,0,0,2,
2014,18,Guerrero,9,47,140,,3,27,16,,0,4,8,
2014,18,Hidalgo,40,84,325,,2,32,32,,0,3,4,
2014,18,Jalisco,60,175,595,,9,24,29,,7,7,8,
2014,18,México,118,386,1430,,14,112,91,,0,23,28,
2014,18,Michoacán,42,127,526,,11,60,42,,1,19,13,
2014,18,Morelos,61,142,556,,2,38,20,,0,3,9,
2014,18,Nayarit,35,86,298,,2,15,11,,1,5,10,
2014,18,Nuevo León,67,221,736,,6,51,64,,6,27,36,
2014,18,Oaxaca,30,86,314,,1,22,19,,1,6,8,
2014,18,Puebla,25,35,168,,1,21,6,,0,1,1,
2014,18,Querétaro,15,38,84,,0,5,3,,0,2,0,
2014,18,Quintana Roo,16,36,156,,2,14,15,,3,2,11,
2014,18,San Luis Potosí,42,103,434,,7,11,14,,0,4,2,
2014,18,Sinaloa,56,116,606,,10,65,75,,3,19,34,
2014,18,Sonora,52,142,596,,7,38,31,,3,22,26,
2014,18,Tabasco,30,107,312,,1,19,9,,0,2,6,
2014,18,Tamaulipas,41,172,622,,12,71,55,,2,12,22,
2014,18,Tlaxcala,5,10,29,,3,5,8,,0,0,0,
2014,18,Veracruz,108,253,1022,,12,48,37,,3,14,37,
2014,18,Yucatán,24,78,338,,2,30,17,,0,11,11,
2014,18,Zacatecas,22,60,243,,4,8,2,,0,0,2,
