Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,05,Aguascalientes,1,2,3,,0,0,1,,0,0,0,
2014,05,Baja California,45,30,121,,6,7,8,,3,1,9,
2014,05,Baja California Sur,13,5,18,,2,2,3,,0,0,0,
2014,05,Campeche,10,6,27,,2,1,2,,1,1,1,
2014,05,Coahuila,2,8,42,,0,8,4,,0,0,0,
2014,05,Colima,17,11,41,,0,2,2,,2,0,2,
2014,05,Chiapas,20,12,31,,6,6,4,,1,1,1,
2014,05,Chihuahua,43,25,116,,8,10,7,,2,1,5,
2014,05,Distrito Federal,212,124,329,,10,11,16,,4,3,2,
2014,05,Durango,9,6,30,,0,1,2,,0,0,0,
2014,05,Guanajuato,4,0,10,,0,0,1,,0,0,1,
2014,05,Guerrero,12,11,33,,3,6,6,,0,0,1,
2014,05,Hidalgo,30,12,34,,5,5,7,,0,0,0,
2014,05,Jalisco,33,22,50,,0,1,0,,0,0,1,
2014,05,México,103,50,243,,19,34,22,,6,10,7,
2014,05,Michoacán,33,23,73,,4,9,6,,1,3,2,
2014,05,Morelos,27,21,99,,2,9,4,,1,0,1,
2014,05,Nayarit,40,12,59,,3,4,2,,1,0,3,
2014,05,Nuevo León,57,38,123,,8,10,9,,3,6,6,
2014,05,Oaxaca,17,10,32,,1,4,3,,1,3,0,
2014,05,Puebla,13,7,22,,3,3,1,,0,0,0,
2014,05,Querétaro,0,1,4,,0,0,0,,0,0,0,
2014,05,Quintana Roo,9,9,19,,2,5,2,,0,1,1,
2014,05,San Luis Potosí,26,10,47,,0,2,1,,1,1,1,
2014,05,Sinaloa,40,19,109,,11,17,13,,3,4,8,
2014,05,Sonora,32,19,87,,2,10,3,,5,8,4,
2014,05,Tabasco,16,7,29,,2,2,2,,0,0,1,
2014,05,Tamaulipas,61,24,126,,8,14,10,,1,2,6,
2014,05,Tlaxcala,1,0,1,,0,0,0,,0,0,0,
2014,05,Veracruz,73,30,125,,7,6,6,,0,1,2,
2014,05,Yucatán,8,15,58,,0,1,3,,0,3,2,
2014,05,Zacatecas,16,14,37,,0,1,0,,0,0,0,
