Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,17,Aguascalientes,37,214,436,95,0,9,4,3,0,0,2,1
2015,17,Baja California,76,107,362,761,5,19,21,82,3,8,13,38
2015,17,Baja California Sur,21,50,162,242,2,9,0,22,0,1,1,6
2015,17,Campeche,24,76,223,145,2,7,3,1,0,5,3,2
2015,17,Coahuila,20,113,388,523,1,23,38,100,0,11,14,25
2015,17,Colima,17,59,213,278,3,28,15,40,0,4,2,4
2015,17,Chiapas,24,85,365,268,0,21,12,46,1,6,7,19
2015,17,Chihuahua,132,498,1136,976,6,18,25,120,2,5,8,31
2015,17,Distrito Federal,382,1065,3357,3825,10,48,45,83,0,14,16,38
2015,17,Durango,82,239,823,475,1,17,14,22,3,5,5,8
2015,17,Guanajuato,5,23,86,130,2,2,8,12,1,2,5,2
2015,17,Guerrero,4,61,159,45,0,17,6,6,0,4,4,0
2015,17,Hidalgo,42,109,334,386,2,17,24,69,0,2,1,9
2015,17,Jalisco,226,523,1437,711,22,62,72,44,6,17,19,8
2015,17,México,161,421,1434,1729,15,80,77,199,3,16,16,55
2015,17,Michoacán,73,213,702,611,10,20,27,91,0,0,4,31
2015,17,Morelos,43,169,671,644,5,50,46,64,0,8,19,15
2015,17,Nayarit,29,91,296,366,1,16,14,24,1,7,9,15
2015,17,Nuevo León,65,121,391,207,4,53,32,7,4,2,11,1
2015,17,Oaxaca,8,115,256,343,2,32,30,41,0,5,2,13
2015,17,Puebla,44,150,483,172,7,42,46,22,1,4,3,2
2015,17,Querétaro,23,37,130,106,1,4,5,8,2,2,3,2
2015,17,Quintana Roo,10,46,143,190,1,1,4,31,0,2,1,11
2015,17,San Luis Potosí,58,220,629,495,2,4,7,13,1,3,10,6
2015,17,Sinaloa,75,130,597,639,12,39,37,121,4,11,19,49
2015,17,Sonora,34,167,562,695,5,24,30,63,4,14,12,45
2015,17,Tabasco,25,80,328,393,0,7,8,29,2,3,2,8
2015,17,Tamaulipas,75,258,560,413,8,30,22,28,2,4,9,7
2015,17,Tlaxcala,12,26,103,34,3,9,6,10,1,2,4,0
2015,17,Veracruz,96,208,868,971,17,44,36,64,5,12,19,46
2015,17,Yucatán,29,92,360,362,4,16,12,41,2,5,18,18
2015,17,Zacatecas,20,62,207,286,0,2,6,6,0,2,2,2
