Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,33,Aguascalientes,45,114,286,,0,2,4,,0,0,3,
2014,33,Baja California,12,249,1009,,0,60,71,,0,18,40,
2014,33,Baja California Sur,15,95,310,,0,12,12,,0,2,4,
2014,33,Campeche,18,123,386,,0,12,13,,2,9,13,
2014,33,Coahuila,50,250,904,,7,99,101,,1,15,37,
2014,33,Colima,16,121,422,,4,36,43,,0,2,6,
2014,33,Chiapas,13,112,567,,3,62,43,,0,13,17,
2014,33,Chihuahua,95,556,2002,,8,102,130,,1,22,43,
2014,33,Distrito Federal,235,2297,6150,,9,63,120,,1,33,48,
2014,33,Durango,20,213,797,,1,22,24,,0,4,8,
2014,33,Guanajuato,5,51,221,,0,10,12,,0,0,2,
2014,33,Guerrero,13,84,288,,4,89,41,,0,7,13,
2014,33,Hidalgo,31,171,755,,5,60,58,,1,7,8,
2014,33,Jalisco,60,528,1660,,3,76,72,,3,14,28,
2014,33,México,136,777,2971,,8,212,170,,3,53,49,
2014,33,Michoacán,38,313,1230,,4,95,72,,0,28,27,
2014,33,Morelos,58,265,1199,,3,75,47,,0,11,21,
2014,33,Nayarit,36,194,660,,2,32,26,,1,18,31,
2014,33,Nuevo León,71,431,1550,,7,113,120,,2,58,73,
2014,33,Oaxaca,22,167,604,,2,54,39,,0,10,10,
2014,33,Puebla,17,125,472,,2,49,36,,1,2,5,
2014,33,Querétaro,6,69,186,,0,5,4,,0,2,0,
2014,33,Quintana Roo,5,61,261,,0,27,23,,0,5,13,
2014,33,San Luis Potosí,49,270,949,,1,13,23,,0,7,6,
2014,33,Sinaloa,51,275,1159,,8,123,133,,4,48,78,
2014,33,Sonora,32,296,1143,,8,78,65,,2,40,48,
2014,33,Tabasco,24,179,590,,0,41,16,,0,3,7,
2014,33,Tamaulipas,50,379,1420,,9,131,120,,3,24,45,
2014,33,Tlaxcala,1,27,71,,0,11,11,,0,0,2,
2014,33,Veracruz,52,437,1645,,7,77,71,,0,17,42,
2014,33,Yucatán,26,168,686,,2,57,39,,1,18,28,
2014,33,Zacatecas,16,145,472,,1,11,2,,0,0,2,
