Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,03,Aguascalientes,25,8,36,34,1,1,1,1,1,0,1,0
2023,03,Baja California,70,45,77,114,3,5,2,3,1,1,0,5
2023,03,Baja California Sur,36,23,38,61,0,1,0,0,0,0,0,0
2023,03,Campeche,23,13,34,27,0,1,2,4,0,0,0,2
2023,03,Coahuila,59,36,68,63,3,3,4,9,2,1,3,0
2023,03,Colima,49,14,52,41,4,5,8,15,2,1,4,3
2023,03,Chiapas,29,15,34,63,8,5,4,5,0,2,0,5
2023,03,Chihuahua,106,54,157,194,2,5,1,9,1,0,2,5
2023,03,Ciudad de México,425,187,499,577,7,10,5,23,4,3,6,4
2023,03,Durango,80,35,120,106,8,9,4,5,0,0,1,0
2023,03,Guanajuato,98,33,128,114,4,3,2,11,4,2,3,1
2023,03,Guerrero,47,19,46,48,2,3,3,2,3,0,3,1
2023,03,Hidalgo,35,15,40,64,4,5,1,2,1,1,0,2
2023,03,Jalisco,176,96,255,248,20,25,9,19,3,6,5,8
2023,03,México,258,102,325,304,8,6,9,20,6,5,3,8
2023,03,Michoacán,53,28,81,116,2,3,3,11,3,3,0,3
2023,03,Morelos,66,38,77,85,10,4,6,8,2,0,3,0
2023,03,Nayarit,52,24,76,71,1,1,0,4,1,0,1,0
2023,03,Nuevo León,68,55,118,109,7,8,4,11,4,1,3,4
2023,03,Oaxaca,37,21,56,44,5,5,4,5,0,0,0,3
2023,03,Puebla,52,39,79,129,1,2,1,8,0,0,0,0
2023,03,Querétaro,14,7,18,33,0,0,0,3,0,0,0,2
2023,03,Quintana Roo,28,14,38,46,2,2,1,2,1,1,0,1
2023,03,San Luis Potosí,51,17,61,79,6,6,5,5,0,0,0,1
2023,03,Sinaloa,84,32,84,108,12,7,14,17,4,3,2,0
2023,03,Sonora,62,24,63,54,4,2,4,8,5,1,6,2
2023,03,Tabasco,105,51,96,45,3,6,2,1,0,1,1,0
2023,03,Tamaulipas,70,38,85,171,8,8,6,11,3,3,2,7
2023,03,Tlaxcala,24,11,26,26,3,4,1,2,1,0,1,1
2023,03,Veracruz,137,60,172,174,21,18,17,32,7,4,7,4
2023,03,Yucatán,46,22,71,60,2,3,2,18,1,0,3,0
2023,03,Zacatecas,30,13,47,38,1,1,0,0,0,0,0,0
