Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,06,Aguascalientes,10,22,57,64,1,1,2,6,0,0,1,1
2022,06,Baja California,79,117,251,291,3,5,5,12,0,3,8,5
2022,06,Baja California Sur,35,88,66,99,0,0,1,4,0,0,1,1
2022,06,Campeche,16,17,42,87,3,8,3,4,1,3,3,4
2022,06,Coahuila,40,51,135,126,3,10,9,6,2,2,5,1
2022,06,Colima,22,31,83,70,6,26,14,21,2,5,6,3
2022,06,Chiapas,25,43,152,116,2,11,4,13,0,6,2,4
2022,06,Chihuahua,111,167,412,486,9,16,15,25,2,6,10,9
2022,06,Ciudad de México,379,450,1319,869,6,25,25,19,0,2,3,6
2022,06,Durango,51,59,215,305,2,5,9,10,0,0,2,0
2022,06,Guanajuato,70,68,234,241,3,7,9,5,2,2,3,1
2022,06,Guerrero,36,20,82,127,4,3,5,2,1,0,3,1
2022,06,Hidalgo,32,30,163,127,0,2,3,9,1,2,3,0
2022,06,Jalisco,156,196,500,635,23,39,29,31,3,7,12,10
2022,06,México,224,260,656,516,11,29,16,20,1,3,10,1
2022,06,Michoacán,56,64,207,283,8,23,12,8,0,3,3,8
2022,06,Morelos,44,40,176,122,6,13,13,7,0,1,2,1
2022,06,Nayarit,52,59,142,232,0,3,2,2,0,1,1,4
2022,06,Nuevo León,89,83,239,256,1,10,9,15,1,4,5,7
2022,06,Oaxaca,26,31,82,81,1,12,4,7,3,0,9,1
2022,06,Puebla,72,90,180,186,1,7,9,6,1,1,1,1
2022,06,Querétaro,12,22,44,49,1,2,3,2,1,4,1,1
2022,06,Quintana Roo,31,50,108,146,1,1,3,3,0,0,1,0
2022,06,San Luis Potosí,35,54,136,168,4,3,9,7,0,1,3,4
2022,06,Sinaloa,61,93,216,253,19,23,25,23,2,5,4,4
2022,06,Sonora,48,51,124,216,1,11,4,9,4,5,5,2
2022,06,Tabasco,33,24,103,79,1,4,0,3,2,0,3,3
2022,06,Tamaulipas,57,86,219,259,7,16,9,19,3,4,9,5
2022,06,Tlaxcala,18,23,61,75,0,2,2,3,0,1,1,1
2022,06,Veracruz,111,128,385,479,15,47,36,47,6,7,15,10
2022,06,Yucatán,40,36,120,115,6,16,13,7,0,2,0,1
2022,06,Zacatecas,47,36,97,86,0,0,1,0,0,1,0,0
