Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,17,Aguascalientes,14,26,69,,1,1,2,,1,0,2,
2014,17,Baja California,32,130,525,,3,33,43,,3,10,24,
2014,17,Baja California Sur,9,37,109,,2,8,5,,0,0,4,
2014,17,Campeche,6,52,170,,0,7,9,,0,7,4,
2014,17,Coahuila,18,114,390,,2,47,49,,3,8,15,
2014,17,Colima,17,67,211,,1,15,25,,0,1,3,
2014,17,Chiapas,16,47,213,,0,23,21,,2,7,9,
2014,17,Chihuahua,64,193,760,,12,51,69,,2,9,22,
2014,17,Distrito Federal,184,1060,2748,,4,39,89,,3,16,22,
2014,17,Durango,5,89,312,,0,7,7,,0,2,3,
2014,17,Guanajuato,12,28,146,,0,5,7,,0,0,2,
2014,17,Guerrero,3,44,134,,2,24,16,,0,4,8,
2014,17,Hidalgo,34,75,294,,2,31,31,,0,3,4,
2014,17,Jalisco,46,157,554,,2,20,24,,0,3,5,
2014,17,México,93,359,1339,,7,105,84,,2,23,28,
2014,17,Michoacán,29,121,490,,1,52,39,,3,18,13,
2014,17,Morelos,29,129,508,,3,38,18,,1,3,9,
2014,17,Nayarit,9,76,273,,0,15,9,,1,4,10,
2014,17,Nuevo León,52,202,688,,4,47,62,,3,23,34,
2014,17,Oaxaca,11,80,290,,2,21,19,,0,5,8,
2014,17,Puebla,7,33,145,,0,20,6,,0,1,1,
2014,17,Querétaro,15,34,73,,0,5,3,,0,2,0,
2014,17,Quintana Roo,9,34,142,,3,13,14,,0,1,9,
2014,17,San Luis Potosí,19,91,404,,1,7,11,,0,4,2,
2014,17,Sinaloa,36,104,562,,1,59,71,,3,19,31,
2014,17,Sonora,28,124,551,,3,34,28,,2,22,23,
2014,17,Tabasco,18,99,290,,3,19,8,,0,2,6,
2014,17,Tamaulipas,34,161,592,,3,64,50,,1,11,21,
2014,17,Tlaxcala,6,10,24,,5,3,7,,0,0,0,
2014,17,Veracruz,47,234,933,,4,39,34,,3,12,36,
2014,17,Yucatán,12,75,317,,2,30,15,,1,11,11,
2014,17,Zacatecas,21,57,224,,1,4,2,,1,0,2,
