Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,45,Aguascalientes,47,211,540,,0,4,8,,0,2,4,
2014,45,Baja California,26,307,1232,,0,69,85,,1,21,52,
2014,45,Baja California Sur,17,138,477,,1,21,14,,0,5,5,
2014,45,Campeche,13,148,425,,1,6,7,,0,8,12,
2014,45,Coahuila,39,353,1343,,8,133,139,,1,24,51,
2014,45,Colima,16,162,576,,0,48,57,,0,3,11,
2014,45,Chiapas,27,180,942,,4,100,60,,0,17,23,
2014,45,Chihuahua,137,917,3129,,3,118,155,,2,44,68,
2014,45,Distrito Federal,247,3067,8315,,6,81,94,,2,38,53,
2014,45,Durango,51,381,1419,,0,43,38,,0,6,11,
2014,45,Guanajuato,9,87,344,,2,12,14,,0,0,2,
2014,45,Guerrero,15,111,427,,2,103,65,,0,13,16,
2014,45,Hidalgo,28,263,1131,,3,81,87,,1,7,13,
2014,45,Jalisco,79,793,2457,,4,108,104,,3,26,39,
2014,45,México,87,1104,4172,,7,280,228,,2,70,71,
2014,45,Michoacán,52,460,1748,,2,114,80,,0,43,28,
2014,45,Morelos,33,315,1452,,0,48,31,,0,5,17,
2014,45,Nayarit,53,313,1007,,6,52,44,,3,26,45,
2014,45,Nuevo León,59,613,2182,,5,158,161,,4,80,98,
2014,45,Oaxaca,26,235,817,,6,90,56,,0,11,12,
2014,45,Puebla,29,236,843,,0,71,63,,0,3,10,
2014,45,Querétaro,6,105,310,,0,8,4,,0,2,2,
2014,45,Quintana Roo,0,69,287,,0,28,26,,0,5,14,
2014,45,San Luis Potosí,43,439,1499,,0,14,31,,1,9,15,
2014,45,Sinaloa,53,405,1675,,12,166,168,,3,63,94,
2014,45,Sonora,23,398,1381,,0,82,70,,0,43,49,
2014,45,Tabasco,14,218,818,,0,45,18,,0,3,8,
2014,45,Tamaulipas,64,586,2056,,6,185,160,,2,38,57,
2014,45,Tlaxcala,3,33,113,,2,15,11,,0,0,2,
2014,45,Veracruz,39,499,2033,,1,111,92,,0,23,50,
2014,45,Yucatán,26,237,936,,0,67,45,,0,20,33,
2014,45,Zacatecas,24,202,663,,1,17,4,,0,0,2,
