Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,09,Aguascalientes,39,65,224,184,3,11,4,11,0,0,5,5
2020,09,Baja California,70,202,482,696,3,22,17,61,3,6,12,14
2020,09,Baja California Sur,15,21,85,124,0,5,1,6,0,2,0,0
2020,09,Campeche,22,57,123,160,3,6,10,6,6,4,4,3
2020,09,Coahuila,25,53,178,187,5,17,23,50,3,9,5,16
2020,09,Colima,31,45,143,261,6,28,31,15,1,6,15,1
2020,09,Chiapas,31,41,150,218,3,14,12,30,0,1,3,8
2020,09,Chihuahua,216,485,1109,1593,9,44,43,80,8,13,26,42
2020,09,Ciudad de México,404,692,1792,3030,6,51,33,353,9,11,17,38
2020,09,Durango,99,158,506,721,2,12,13,29,0,2,9,10
2020,09,Guanajuato,71,111,364,411,2,8,10,22,1,3,3,9
2020,09,Guerrero,52,72,200,321,1,3,4,22,0,1,2,0
2020,09,Hidalgo,72,94,357,350,1,6,5,21,1,3,7,13
2020,09,Jalisco,219,426,1014,1328,14,60,46,108,7,23,26,41
2020,09,México,152,274,838,1109,7,44,30,89,1,6,8,23
2020,09,Michoacán,77,149,332,562,10,22,28,30,0,9,17,12
2020,09,Morelos,74,91,358,307,9,30,22,45,3,5,3,14
2020,09,Nayarit,153,249,722,648,2,2,6,12,0,2,1,13
2020,09,Nuevo León,83,176,414,682,4,34,24,57,2,9,17,24
2020,09,Oaxaca,35,51,175,275,6,24,12,24,1,3,4,8
2020,09,Puebla,55,126,306,441,11,22,23,38,0,3,4,11
2020,09,Querétaro,14,25,98,161,3,7,5,9,0,4,2,4
2020,09,Quintana Roo,40,68,236,192,0,1,2,6,0,2,0,7
2020,09,San Luis Potosí,47,123,298,483,4,18,17,24,0,3,10,4
2020,09,Sinaloa,99,171,528,664,13,45,49,75,9,26,24,38
2020,09,Sonora,45,57,202,258,3,19,7,32,2,5,12,21
2020,09,Tabasco,107,108,293,306,5,17,9,20,3,9,7,10
2020,09,Tamaulipas,104,226,496,851,7,14,20,36,1,11,14,23
2020,09,Tlaxcala,11,24,80,93,2,9,7,15,0,0,2,2
2020,09,Veracruz,170,248,837,1034,17,65,49,112,6,18,23,46
2020,09,Yucatán,49,60,239,257,0,4,7,15,3,4,3,6
2020,09,Zacatecas,63,79,226,297,2,6,2,9,0,2,2,2
