Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,09,Aguascalientes,38,84,246,309,4,6,9,7,0,1,5,2
2016,09,Baja California,68,91,348,421,10,20,16,46,3,12,11,19
2016,09,Baja California Sur,21,45,87,139,1,7,4,2,2,4,3,2
2016,09,Campeche,26,31,121,121,1,8,3,5,1,2,1,2
2016,09,Coahuila,15,27,85,271,0,4,8,39,1,1,1,12
2016,09,Colima,23,58,198,145,2,23,10,23,0,2,0,1
2016,09,Chiapas,28,35,128,275,1,20,12,19,2,8,4,8
2016,09,Chihuahua,165,383,808,810,6,39,26,20,2,12,20,2
2016,09,Distrito Federal,375,683,2110,1914,8,46,42,21,2,15,17,13
2016,09,Durango,103,217,568,674,0,21,18,39,0,5,9,7
2016,09,Guanajuato,51,62,207,75,5,20,13,2,2,7,2,2
2016,09,Guerrero,39,53,190,204,3,8,11,28,3,7,8,10
2016,09,Hidalgo,40,56,155,234,1,16,12,19,0,1,4,2
2016,09,Jalisco,181,318,915,722,14,71,72,47,4,8,27,10
2016,09,México,153,234,801,861,11,58,52,74,1,6,10,13
2016,09,Michoacán,74,109,333,408,7,21,16,14,2,4,5,3
2016,09,Morelos,43,68,273,389,6,27,20,44,0,2,2,21
2016,09,Nayarit,20,36,167,178,0,12,7,19,0,0,3,10
2016,09,Nuevo León,65,109,343,152,9,23,23,37,2,9,12,3
2016,09,Oaxaca,38,49,184,224,1,27,20,47,0,2,5,3
2016,09,Puebla,39,105,303,474,7,22,31,82,1,4,5,9
2016,09,Querétaro,12,38,116,176,3,7,3,9,1,0,2,6
2016,09,Quintana Roo,27,81,147,131,0,6,5,10,1,2,1,4
2016,09,San Luis Potosí,47,94,302,420,3,13,8,32,0,2,4,12
2016,09,Sinaloa,93,148,521,515,22,65,61,77,5,20,16,34
2016,09,Sonora,56,87,363,431,7,24,22,35,7,10,25,18
2016,09,Tabasco,18,60,154,197,0,8,5,14,0,2,4,3
2016,09,Tamaulipas,83,217,386,406,2,15,22,26,5,11,13,6
2016,09,Tlaxcala,11,16,48,32,1,7,8,5,2,1,4,3
2016,09,Veracruz,93,166,541,454,13,35,50,38,2,9,18,13
2016,09,Yucatán,40,46,137,265,2,7,3,14,2,6,5,18
2016,09,Zacatecas,19,26,91,140,2,7,0,3,1,5,0,0
