Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,37,Aguascalientes,44,440,1066,2129,3,29,36,65,0,9,12,26
2018,37,Baja California,86,927,2572,2654,5,82,76,135,4,26,47,66
2018,37,Baja California Sur,23,147,430,721,0,16,10,25,1,7,5,18
2018,37,Campeche,33,264,747,898,2,23,21,32,1,6,9,14
2018,37,Coahuila,24,236,558,1073,4,23,19,214,0,4,7,61
2018,37,Colima,18,248,799,881,0,41,40,77,0,10,18,22
2018,37,Chiapas,29,312,818,1258,4,76,53,101,1,14,22,26
2018,37,Chihuahua,209,2115,5409,6691,11,196,218,337,5,47,100,163
2018,37,Ciudad de México,365,3217,9043,12905,52,243,230,381,2,56,91,157
2018,37,Durango,63,714,2361,3197,5,91,106,157,1,15,31,34
2018,37,Guanajuato,58,477,1701,1998,3,58,48,149,0,18,17,73
2018,37,Guerrero,31,287,836,1378,0,35,24,122,2,7,11,31
2018,37,Hidalgo,52,341,1211,1724,5,52,48,112,0,12,12,40
2018,37,Jalisco,192,2074,5413,7851,23,339,320,715,10,110,107,200
2018,37,México,152,1653,4756,7025,7,160,135,383,1,31,38,103
2018,37,Michoacán,89,881,2201,3151,5,108,107,187,0,27,34,41
2018,37,Morelos,48,419,1246,1759,7,92,94,125,0,10,23,45
2018,37,Nayarit,109,356,1048,1227,2,38,36,62,4,31,34,86
2018,37,Nuevo León,84,701,2031,2841,2,117,97,233,2,49,78,112
2018,37,Oaxaca,26,320,792,1169,3,51,65,119,2,8,25,48
2018,37,Puebla,45,417,1149,1866,0,78,70,234,2,14,18,41
2018,37,Querétaro,19,163,515,655,1,26,16,48,0,9,10,9
2018,37,Quintana Roo,28,176,616,837,2,18,46,40,0,10,3,19
2018,37,San Luis Potosí,73,582,1841,2564,5,81,91,164,1,15,15,38
2018,37,Sinaloa,74,906,2425,3919,12,194,187,377,9,72,77,157
2018,37,Sonora,31,360,1234,1806,3,118,83,205,8,24,50,118
2018,37,Tabasco,28,273,815,1088,1,46,25,90,1,14,11,27
2018,37,Tamaulipas,135,1156,2842,3966,4,158,120,210,2,66,79,153
2018,37,Tlaxcala,15,101,386,428,2,25,20,51,0,4,8,21
2018,37,Veracruz,124,995,3397,4223,7,246,226,469,3,60,86,135
2018,37,Yucatán,43,268,984,1842,3,40,39,61,0,7,13,38
2018,37,Zacatecas,34,298,861,1162,0,17,16,35,0,6,5,10
