Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,07,Aguascalientes,21,40,98,270,1,5,4,6,0,0,2,3
2019,07,Baja California,75,158,372,497,11,20,24,22,4,2,6,10
2019,07,Baja California Sur,16,18,57,132,1,3,1,3,0,0,0,1
2019,07,Campeche,19,38,75,200,2,1,3,8,0,0,1,3
2019,07,Coahuila,18,28,97,114,5,19,12,10,2,1,12,5
2019,07,Colima,22,45,136,159,4,8,4,14,1,0,1,7
2019,07,Chiapas,22,45,129,160,7,14,8,17,0,2,2,4
2019,07,Chihuahua,124,382,792,1098,3,35,24,67,0,15,18,19
2019,07,Ciudad de México,344,519,1433,1809,45,137,113,57,3,8,13,17
2019,07,Durango,97,123,401,501,1,6,10,28,0,3,3,6
2019,07,Guanajuato,40,54,221,320,3,10,7,15,0,2,3,5
2019,07,Guerrero,34,32,116,160,1,10,7,12,0,0,0,2
2019,07,Hidalgo,52,55,211,235,5,6,10,17,4,1,8,6
2019,07,Jalisco,126,285,701,1178,11,43,32,92,5,5,22,35
2019,07,México,124,165,567,971,8,30,31,45,6,3,12,12
2019,07,Michoacán,65,127,280,447,6,10,10,29,1,4,3,8
2019,07,Morelos,32,43,152,203,8,21,15,31,0,4,8,7
2019,07,Nayarit,40,119,357,194,1,7,4,25,1,5,6,16
2019,07,Nuevo León,66,138,326,337,4,22,18,29,0,13,7,19
2019,07,Oaxaca,20,41,128,132,1,7,7,17,1,3,2,8
2019,07,Puebla,45,95,232,219,2,9,13,31,0,3,4,11
2019,07,Querétaro,17,21,88,77,0,5,2,1,0,2,0,4
2019,07,Quintana Roo,13,22,96,87,2,4,1,6,3,2,2,3
2019,07,San Luis Potosí,71,75,262,361,4,6,9,26,0,2,2,3
2019,07,Sinaloa,73,104,351,656,4,23,36,52,5,10,17,36
2019,07,Sonora,30,33,141,218,5,16,10,30,2,6,10,10
2019,07,Tabasco,44,52,179,196,5,5,7,11,0,1,4,3
2019,07,Tamaulipas,89,219,391,763,5,13,15,38,3,6,9,23
2019,07,Tlaxcala,16,14,45,58,6,8,1,8,0,0,0,0
2019,07,Veracruz,119,170,550,608,11,46,31,82,6,7,24,17
2019,07,Yucatán,28,37,151,181,1,6,4,13,1,3,1,2
2019,07,Zacatecas,30,44,169,149,0,0,2,4,0,0,0,1
