Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2014,32,Aguascalientes,17,100,251,,0,2,3,,0,0,3,
2014,32,Baja California,17,245,1001,,1,60,71,,0,18,40,
2014,32,Baja California Sur,10,91,299,,0,12,12,,0,2,4,
2014,32,Campeche,20,120,371,,0,12,13,,0,9,11,
2014,32,Coahuila,17,233,851,,1,95,93,,1,15,35,
2014,32,Colima,15,119,408,,5,34,41,,0,2,6,
2014,32,Chiapas,43,108,558,,1,60,42,,2,13,17,
2014,32,Chihuahua,117,541,1921,,11,97,127,,0,22,42,
2014,32,Distrito Federal,186,2254,5957,,7,61,113,,1,32,48,
2014,32,Durango,45,212,778,,1,21,24,,0,4,8,
2014,32,Guanajuato,4,50,217,,1,10,12,,0,0,2,
2014,32,Guerrero,17,81,278,,6,86,40,,0,7,13,
2014,32,Hidalgo,35,161,734,,3,56,57,,0,6,8,
2014,32,Jalisco,82,511,1617,,16,73,72,,6,14,25,
2014,32,México,108,744,2801,,11,206,168,,7,53,46,
2014,32,Michoacán,23,307,1198,,0,94,69,,0,28,27,
2014,32,Morelos,36,253,1153,,6,72,47,,2,11,21,
2014,32,Nayarit,32,178,641,,2,31,25,,0,18,30,
2014,32,Nuevo León,57,408,1487,,4,107,119,,5,57,72,
2014,32,Oaxaca,20,160,587,,3,54,37,,0,10,10,
2014,32,Puebla,12,114,433,,2,42,33,,0,2,4,
2014,32,Querétaro,12,69,180,,0,5,4,,0,2,0,
2014,32,Quintana Roo,3,60,257,,0,27,23,,0,5,13,
2014,32,San Luis Potosí,25,258,912,,1,13,22,,0,7,6,
2014,32,Sinaloa,54,266,1116,,9,119,129,,3,46,76,
2014,32,Sonora,27,291,1116,,4,74,61,,3,39,47,
2014,32,Tabasco,23,177,568,,2,41,16,,0,3,7,
2014,32,Tamaulipas,67,370,1379,,11,126,116,,3,24,42,
2014,32,Tlaxcala,3,27,70,,0,11,11,,0,0,2,
2014,32,Veracruz,32,427,1603,,2,74,67,,0,17,42,
2014,32,Yucatán,26,164,664,,1,55,39,,2,17,28,
2014,32,Zacatecas,9,141,460,,0,10,2,,0,0,2,
