Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,45,Aguascalientes,27,341,986,2604,1,34,38,88,0,10,14,29
2018,45,Baja California,103,1197,3206,3283,6,111,100,173,3,34,58,83
2018,45,Baja California Sur,18,184,523,929,1,19,15,35,0,8,7,18
2018,45,Campeche,17,317,896,1068,1,32,29,46,1,10,13,21
2018,45,Coahuila,12,260,612,1592,0,24,19,262,0,4,7,73
2018,45,Colima,25,293,975,1125,0,43,48,98,0,10,20,26
2018,45,Chiapas,27,387,1041,1536,1,90,69,124,0,15,28,33
2018,45,Chihuahua,214,2686,6724,8538,7,231,257,457,4,56,119,210
2018,45,Ciudad de México,339,4128,11568,15644,19,398,413,454,10,71,122,186
2018,45,Durango,58,844,2934,3948,6,105,132,190,3,24,43,43
2018,45,Guanajuato,43,574,2049,2404,2,70,60,174,2,22,19,77
2018,45,Guerrero,19,356,1086,1650,3,43,35,151,0,8,16,44
2018,45,Hidalgo,43,430,1490,2073,3,61,58,141,1,14,14,50
2018,45,Jalisco,178,2469,6622,9510,21,412,386,852,6,135,138,255
2018,45,México,162,2036,5861,8615,9,193,167,450,0,37,50,123
2018,45,Michoacán,78,1108,2741,3866,4,131,129,226,0,28,38,48
2018,45,Morelos,54,483,1526,2090,5,116,114,165,0,13,29,52
2018,45,Nayarit,89,602,1739,1482,5,45,45,74,4,41,45,104
2018,45,Nuevo León,90,872,2530,3410,5,142,120,282,4,63,103,125
2018,45,Oaxaca,24,393,1039,1385,1,74,82,147,7,19,34,67
2018,45,Puebla,33,533,1469,2249,0,100,86,271,1,19,23,45
2018,45,Querétaro,25,205,657,799,1,30,19,56,0,10,11,10
2018,45,Quintana Roo,28,222,772,1121,2,26,49,52,1,11,7,24
2018,45,San Luis Potosí,59,683,2233,3098,1,94,96,201,0,21,16,49
2018,45,Sinaloa,61,1079,2897,4834,9,244,226,458,8,90,100,183
2018,45,Sonora,46,443,1514,2131,1,138,101,243,0,30,59,145
2018,45,Tabasco,16,336,975,1415,1,57,30,114,1,16,16,30
2018,45,Tamaulipas,88,1379,3374,4855,1,180,145,267,1,75,92,184
2018,45,Tlaxcala,9,126,475,523,0,35,25,61,0,5,8,23
2018,45,Veracruz,89,1233,4210,5372,9,294,278,567,2,69,100,157
2018,45,Yucatán,53,324,1296,2164,2,46,46,78,5,13,20,45
2018,45,Zacatecas,32,357,1061,1455,1,19,20,50,0,8,6,15
