Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,07,Aguascalientes,49,97,235,265,3,5,6,10,0,0,1,3
2017,07,Baja California,49,88,274,285,4,11,9,23,1,3,8,16
2017,07,Baja California Sur,16,16,78,88,2,1,4,10,0,1,1,5
2017,07,Campeche,30,37,92,103,1,4,7,8,0,1,1,1
2017,07,Coahuila,19,29,105,82,7,18,19,11,3,4,5,2
2017,07,Colima,31,51,132,198,2,11,11,25,0,2,2,2
2017,07,Chiapas,24,54,161,112,2,4,1,22,1,0,1,9
2017,07,Chihuahua,146,379,733,875,11,35,28,44,2,12,7,17
2017,07,Distrito Federal,301,486,1553,1912,6,26,23,67,2,4,16,22
2017,07,Durango,84,127,445,582,1,11,11,31,1,1,2,13
2017,07,Guanajuato,44,77,221,180,0,12,5,22,2,8,9,4
2017,07,Guerrero,34,42,115,179,4,17,6,13,2,0,5,7
2017,07,Hidalgo,43,67,237,160,2,5,9,22,2,7,3,4
2017,07,Jalisco,206,339,884,929,24,54,57,111,4,13,25,26
2017,07,México,125,223,718,753,16,32,24,87,0,7,8,14
2017,07,Michoacán,62,124,337,315,2,17,10,23,0,4,5,7
2017,07,Morelos,39,71,203,259,3,8,8,35,2,0,7,1
2017,07,Nayarit,32,40,118,151,1,4,5,17,0,3,5,3
2017,07,Nuevo León,68,123,308,326,4,24,14,28,6,5,7,16
2017,07,Oaxaca,32,58,173,174,3,11,12,45,4,7,9,7
2017,07,Puebla,34,75,177,325,3,13,9,38,0,3,1,8
2017,07,Querétaro,19,21,69,128,1,7,3,7,0,4,1,1
2017,07,Quintana Roo,23,33,108,161,0,1,5,10,0,0,1,2
2017,07,San Luis Potosí,65,117,306,259,5,11,15,13,1,3,3,5
2017,07,Sinaloa,118,144,483,502,9,32,33,94,5,18,18,26
2017,07,Sonora,39,65,240,340,2,15,13,32,6,11,16,25
2017,07,Tabasco,34,59,145,160,6,14,7,13,0,2,0,5
2017,07,Tamaulipas,111,227,392,449,5,12,17,30,2,9,12,15
2017,07,Tlaxcala,13,16,62,50,1,7,5,13,3,3,7,3
2017,07,Veracruz,117,153,548,505,11,55,41,62,4,11,10,22
2017,07,Yucatán,34,40,189,119,2,5,6,7,1,4,7,9
2017,07,Zacatecas,23,44,114,80,1,5,3,5,1,1,0,4
