Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,11,Aguascalientes,64,120,352,416,3,9,13,7,0,1,5,2
2016,11,Baja California,57,106,452,535,3,23,19,54,0,14,14,31
2016,11,Baja California Sur,19,49,121,173,0,7,4,6,0,5,3,3
2016,11,Campeche,28,45,168,154,3,10,4,5,0,3,1,2
2016,11,Coahuila,14,33,112,345,1,5,8,43,0,1,1,16
2016,11,Colima,14,64,236,177,1,24,12,26,0,2,0,2
2016,11,Chiapas,33,44,176,305,7,25,16,26,1,9,4,9
2016,11,Chihuahua,163,481,1030,993,14,46,48,21,4,18,21,3
2016,11,Distrito Federal,327,835,2592,2481,10,59,53,30,4,16,26,16
2016,11,Durango,67,256,679,812,2,26,22,53,1,5,11,9
2016,11,Guanajuato,29,71,260,98,6,24,18,3,1,7,3,3
2016,11,Guerrero,28,63,247,242,2,11,12,36,0,8,9,13
2016,11,Hidalgo,50,74,220,320,4,19,14,22,1,1,6,2
2016,11,Jalisco,177,407,1189,936,18,95,82,57,3,13,31,13
2016,11,México,190,305,1040,1073,13,73,63,96,4,6,18,16
2016,11,Michoacán,58,135,422,517,3,24,19,19,2,5,7,3
2016,11,Morelos,33,84,309,484,6,36,25,56,1,4,3,23
2016,11,Nayarit,18,51,206,221,5,16,12,23,2,3,4,12
2016,11,Nuevo León,67,143,459,207,3,26,26,43,2,11,20,3
2016,11,Oaxaca,31,67,232,293,4,31,21,61,4,5,7,10
2016,11,Puebla,38,130,367,557,6,28,37,100,1,6,5,12
2016,11,Querétaro,27,44,151,223,2,10,6,12,0,0,2,8
2016,11,Quintana Roo,35,97,214,166,1,7,5,11,0,2,1,4
2016,11,San Luis Potosí,61,118,398,547,2,15,10,41,1,3,4,14
2016,11,Sinaloa,76,176,657,673,16,76,81,104,8,29,22,42
2016,11,Sonora,63,114,453,538,4,26,27,43,1,12,25,23
2016,11,Tabasco,26,70,194,279,0,8,7,20,0,3,5,4
2016,11,Tamaulipas,90,276,486,496,6,23,30,33,1,12,18,8
2016,11,Tlaxcala,11,18,69,53,4,8,13,8,1,2,5,3
2016,11,Veracruz,93,202,690,558,11,45,63,44,4,10,23,16
2016,11,Yucatán,22,54,178,335,0,9,3,19,1,6,7,21
2016,11,Zacatecas,18,32,115,170,0,8,1,8,0,5,0,2
