Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,02,Aguascalientes,25,9,16,18,0,0,0,0,0,0,0,1
2025,02,Baja California,79,28,51,83,1,0,1,2,0,0,0,1
2025,02,Baja California Sur,8,1,7,14,0,0,0,3,0,0,0,0
2025,02,Campeche,20,6,14,16,2,1,1,2,1,1,0,0
2025,02,Coahuila,27,5,22,24,1,0,1,9,0,0,0,1
2025,02,Colima,11,2,9,29,1,1,0,5,0,0,0,2
2025,02,Chiapas,26,3,23,54,0,0,0,2,0,0,0,1
2025,02,Chihuahua,65,19,46,88,8,2,6,7,3,1,2,1
2025,02,Ciudad de México,155,40,115,332,3,1,2,3,1,0,1,3
2025,02,Durango,39,10,29,86,7,3,4,4,3,3,0,1
2025,02,Guanajuato,61,16,45,60,3,2,1,1,0,0,0,1
2025,02,Guerrero,24,4,20,20,1,1,0,3,0,0,0,0
2025,02,Hidalgo,11,2,9,38,2,2,0,2,1,0,1,0
2025,02,Jalisco,83,28,55,118,10,7,3,11,3,0,3,3
2025,02,México,102,25,77,165,7,4,3,6,1,1,0,1
2025,02,Michoacán,70,14,56,61,4,1,3,7,1,1,0,1
2025,02,Morelos,23,5,18,42,3,3,0,6,0,0,0,2
2025,02,Nayarit,42,17,25,55,1,1,0,1,0,0,0,0
2025,02,Nuevo León,71,15,56,78,3,2,1,7,3,0,3,0
2025,02,Oaxaca,16,8,8,14,1,1,0,3,0,0,0,0
2025,02,Puebla,54,12,42,48,0,0,0,1,0,0,0,0
2025,02,Querétaro,11,2,9,9,0,0,0,1,0,0,0,1
2025,02,Quintana Roo,18,9,9,31,2,1,1,1,1,0,1,1
2025,02,San Luis Potosí,36,6,30,57,2,0,2,2,0,0,0,1
2025,02,Sinaloa,43,23,20,54,9,6,3,7,1,0,1,2
2025,02,Sonora,14,1,13,32,1,0,1,5,0,0,0,1
2025,02,Tabasco,29,13,16,32,0,0,0,1,2,1,1,1
2025,02,Tamaulipas,45,16,29,59,4,0,4,3,1,1,0,2
2025,02,Tlaxcala,9,2,7,6,0,0,0,0,0,0,0,0
2025,02,Veracruz,42,7,35,80,9,3,6,14,1,0,1,2
2025,02,Yucatán,30,5,25,32,2,0,2,0,0,0,0,0
2025,02,Zacatecas,38,11,27,26,0,0,0,0,0,0,0,0
