Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,09,Aguascalientes,25,56,128,368,1,6,5,11,2,1,4,5
2019,09,Baja California,77,213,500,684,8,29,32,27,4,5,9,13
2019,09,Baja California Sur,42,45,79,161,2,4,2,5,0,0,0,3
2019,09,Campeche,29,51,109,254,1,2,4,9,2,1,2,6
2019,09,Coahuila,34,45,145,154,14,31,19,11,0,3,13,5
2019,09,Colima,31,63,198,221,0,9,6,19,0,0,1,8
2019,09,Chiapas,15,54,163,230,5,19,11,30,3,2,6,7
2019,09,Chihuahua,188,468,1081,1489,14,45,33,85,5,17,24,29
2019,09,Ciudad de México,466,785,2105,2527,37,179,158,79,7,13,22,23
2019,09,Durango,108,162,558,693,5,11,12,39,2,4,6,10
2019,09,Guanajuato,57,82,312,468,1,14,8,21,1,3,6,8
2019,09,Guerrero,36,58,173,242,1,10,11,14,0,0,0,4
2019,09,Hidalgo,46,78,272,329,3,10,11,23,2,5,8,7
2019,09,Jalisco,177,377,941,1599,20,63,45,138,7,10,31,43
2019,09,México,146,239,817,1383,17,44,45,63,3,7,16,14
2019,09,Michoacán,76,161,395,626,4,13,17,41,3,6,6,10
2019,09,Morelos,56,74,233,258,5,25,20,40,1,5,9,14
2019,09,Nayarit,36,162,486,300,0,8,4,28,2,5,8,23
2019,09,Nuevo León,117,204,475,475,11,33,24,45,2,16,8,30
2019,09,Oaxaca,22,50,174,178,1,13,11,20,3,5,3,9
2019,09,Puebla,46,124,308,323,7,14,22,47,0,4,7,13
2019,09,Querétaro,27,31,129,103,1,6,3,3,1,2,2,6
2019,09,Quintana Roo,42,41,155,126,1,4,2,9,0,2,5,3
2019,09,San Luis Potosí,84,113,369,501,2,11,11,39,0,2,2,4
2019,09,Sinaloa,115,154,508,872,7,30,45,78,6,14,24,43
2019,09,Sonora,41,52,202,297,4,19,16,39,3,7,15,11
2019,09,Tabasco,29,70,220,274,3,11,7,19,5,4,6,5
2019,09,Tamaulipas,104,296,551,998,4,15,21,62,5,12,11,33
2019,09,Tlaxcala,17,19,74,98,2,11,4,11,1,1,1,1
2019,09,Veracruz,147,236,803,886,20,63,49,111,11,14,32,26
2019,09,Yucatán,26,51,206,255,3,9,6,20,1,4,2,4
2019,09,Zacatecas,43,70,229,195,2,4,5,6,1,0,2,1
