Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,06,Aguascalientes,33,27,104,81,1,2,1,3,1,0,3,1
2023,06,Baja California,73,115,255,368,10,13,10,10,3,3,5,11
2023,06,Baja California Sur,40,77,118,156,0,2,1,1,0,0,0,1
2023,06,Campeche,23,38,86,59,1,3,3,11,2,2,2,6
2023,06,Coahuila,91,101,201,168,1,7,8,17,0,4,5,2
2023,06,Colima,52,54,150,114,5,16,14,40,4,4,14,11
2023,06,Chiapas,46,39,115,208,4,10,12,14,0,2,1,8
2023,06,Chihuahua,143,179,481,547,8,16,6,31,4,6,8,16
2023,06,Ciudad de México,433,574,1536,1720,3,19,12,51,2,5,6,6
2023,06,Durango,97,107,298,273,9,25,17,13,0,1,3,2
2023,06,Guanajuato,122,89,386,302,6,12,7,16,1,5,4,5
2023,06,Guerrero,63,60,179,132,2,5,6,9,0,0,3,3
2023,06,Hidalgo,72,51,182,167,2,7,4,5,0,2,0,5
2023,06,Jalisco,194,264,648,697,17,46,32,65,9,15,14,20
2023,06,México,260,304,903,941,19,30,33,46,7,11,9,13
2023,06,Michoacán,77,81,247,274,4,13,13,35,1,3,1,6
2023,06,Morelos,71,91,265,218,3,11,19,26,0,1,4,3
2023,06,Nayarit,56,75,211,201,2,5,0,5,1,1,2,2
2023,06,Nuevo León,142,204,472,322,4,16,10,19,2,2,6,9
2023,06,Oaxaca,41,65,160,120,4,13,7,16,1,1,2,9
2023,06,Puebla,51,97,208,355,3,3,4,17,1,1,1,2
2023,06,Querétaro,11,24,49,66,1,1,0,5,0,0,0,5
2023,06,Quintana Roo,33,30,108,158,2,8,5,4,0,1,1,1
2023,06,San Luis Potosí,51,63,171,199,3,15,13,12,1,1,2,4
2023,06,Sinaloa,80,93,237,311,7,19,23,48,2,5,5,9
2023,06,Sonora,65,76,225,173,2,8,6,15,2,3,8,10
2023,06,Tabasco,88,132,279,132,11,23,8,4,2,5,2,3
2023,06,Tamaulipas,87,97,235,377,8,21,13,42,0,9,12,18
2023,06,Tlaxcala,12,31,68,84,1,5,1,4,1,0,2,2
2023,06,Veracruz,129,162,480,513,11,39,37,83,5,15,22,22
2023,06,Yucatán,53,52,185,157,5,12,6,29,0,0,4,2
2023,06,Zacatecas,23,38,112,132,0,1,0,1,0,0,1,1
