Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,36,Aguascalientes,39,294,858,813,1,30,21,39,0,3,15,12
2023,36,Baja California,84,964,2134,2858,2,70,98,136,0,22,51,93
2023,36,Baja California Sur,25,438,653,1220,1,22,17,45,1,6,6,4
2023,36,Campeche,28,302,692,844,1,33,18,58,0,11,9,26
2023,36,Coahuila,66,717,1589,1842,3,74,64,152,2,21,34,75
2023,36,Colima,51,470,1107,806,7,113,101,216,2,14,38,81
2023,36,Chiapas,79,407,1285,1389,7,84,75,105,0,18,29,32
2023,36,Chihuahua,143,1374,3934,5105,12,144,121,295,1,56,68,113
2023,36,Ciudad de México,447,4641,12385,14878,12,134,125,300,4,22,50,77
2023,36,Durango,98,803,2682,2332,9,146,114,190,2,14,30,35
2023,36,Guanajuato,164,894,3723,3385,10,88,62,119,1,18,25,21
2023,36,Guerrero,51,617,1770,1535,4,61,65,108,4,8,24,29
2023,36,Hidalgo,84,350,1959,1849,0,34,27,60,0,9,10,21
2023,36,Jalisco,208,2111,5019,6789,48,369,347,530,9,83,104,160
2023,36,México,342,2738,7655,8761,40,323,289,383,6,74,95,112
2023,36,Michoacán,118,803,2438,2313,3,86,77,167,2,23,27,53
2023,36,Morelos,58,535,1835,2020,8,133,137,196,3,11,22,19
2023,36,Nayarit,101,576,1487,2087,2,28,33,69,0,8,25,31
2023,36,Nuevo León,126,1074,2749,3298,4,104,83,161,2,25,50,95
2023,36,Oaxaca,45,509,1149,1459,4,68,62,151,4,17,26,63
2023,36,Puebla,110,870,1943,2929,2,60,77,142,0,9,12,22
2023,36,Querétaro,19,157,429,563,1,15,9,25,0,8,5,11
2023,36,Quintana Roo,27,231,713,1096,1,35,27,43,1,5,7,16
2023,36,San Luis Potosí,55,462,1551,1656,3,79,73,81,2,11,28,28
2023,36,Sinaloa,82,735,2211,2564,11,164,187,326,1,59,83,109
2023,36,Sonora,80,585,1891,2035,1,68,49,127,1,19,37,61
2023,36,Tabasco,177,1436,3037,1856,3,99,70,117,1,20,15,17
2023,36,Tamaulipas,107,892,2091,2732,13,142,122,304,2,44,64,116
2023,36,Tlaxcala,26,201,635,793,1,27,28,44,0,1,3,6
2023,36,Veracruz,120,1235,3768,4913,20,312,275,560,2,65,82,136
2023,36,Yucatán,79,534,1559,1808,1,56,41,153,1,7,18,64
2023,36,Zacatecas,51,313,1097,1207,0,12,5,17,3,4,2,9
