Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,23,Aguascalientes,29,280,608,166,1,11,8,5,0,0,5,1
2015,23,Baja California,64,187,633,1057,7,33,40,109,3,14,19,50
2015,23,Baja California Sur,32,72,261,340,1,12,4,25,0,2,3,7
2015,23,Campeche,23,121,342,213,0,13,6,2,0,8,4,5
2015,23,Coahuila,22,140,492,747,1,27,43,142,0,14,14,39
2015,23,Colima,24,87,307,393,3,34,21,50,1,4,3,7
2015,23,Chiapas,17,106,422,366,0,23,12,66,1,10,9,20
2015,23,Chihuahua,120,675,1678,1515,1,29,40,159,3,9,16,44
2015,23,Distrito Federal,376,1677,5165,5567,17,85,82,94,2,24,25,62
2015,23,Durango,125,377,1333,748,4,35,29,36,2,7,9,10
2015,23,Guanajuato,7,28,122,167,0,7,15,15,0,7,8,2
2015,23,Guerrero,121,137,365,55,2,28,16,7,0,9,8,0
2015,23,Hidalgo,22,150,480,596,1,21,33,92,0,2,1,12
2015,23,Jalisco,213,791,2327,1220,22,126,120,82,5,32,36,19
2015,23,México,156,625,2154,2402,9,115,112,281,1,25,22,74
2015,23,Michoacán,83,295,1048,954,4,33,44,131,0,3,7,39
2015,23,Morelos,33,229,910,973,5,61,64,82,3,10,22,24
2015,23,Nayarit,27,154,476,543,5,27,18,35,1,7,11,24
2015,23,Nuevo León,83,220,751,316,11,89,60,10,1,4,31,1
2015,23,Oaxaca,14,131,296,484,4,52,45,52,2,13,12,18
2015,23,Puebla,54,217,765,317,8,67,70,35,0,6,6,4
2015,23,Querétaro,33,66,267,172,3,10,10,9,0,2,4,2
2015,23,Quintana Roo,29,65,243,252,4,8,6,41,1,3,2,16
2015,23,San Luis Potosí,67,301,932,802,5,15,15,23,0,4,13,11
2015,23,Sinaloa,81,216,930,914,4,75,70,165,6,21,30,72
2015,23,Sonora,61,244,837,994,5,40,47,92,3,17,20,64
2015,23,Tabasco,38,120,485,529,3,12,11,45,1,5,2,9
2015,23,Tamaulipas,45,363,760,618,2,36,26,40,5,9,15,10
2015,23,Tlaxcala,14,50,170,58,1,18,9,16,1,2,7,1
2015,23,Veracruz,110,317,1387,1260,17,82,71,76,6,23,33,49
2015,23,Yucatán,34,138,499,522,3,27,19,62,1,8,24,30
2015,23,Zacatecas,24,92,328,414,1,3,7,11,0,2,3,2
