Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,07,Aguascalientes,33,53,132,167,2,4,2,5,1,1,3,4
2024,07,Baja California,94,183,400,449,5,13,11,25,1,3,6,10
2024,07,Baja California Sur,17,32,74,231,1,8,1,3,0,1,1,0
2024,07,Campeche,29,53,114,157,3,10,6,6,1,3,0,4
2024,07,Coahuila,52,90,211,371,4,24,12,17,0,3,9,11
2024,07,Colima,87,126,263,206,9,16,12,37,5,4,8,20
2024,07,Chiapas,54,100,297,225,4,6,5,26,3,2,2,4
2024,07,Chihuahua,163,284,689,789,11,38,24,35,6,9,12,23
2024,07,Ciudad de México,421,793,2003,2449,6,26,21,36,1,4,6,6
2024,07,Durango,63,157,379,503,8,26,19,58,2,4,4,6
2024,07,Guanajuato,93,135,527,575,1,9,8,25,0,3,2,8
2024,07,Guerrero,32,87,209,325,1,9,7,14,0,1,1,3
2024,07,Hidalgo,60,65,325,291,1,4,7,12,0,0,1,3
2024,07,Jalisco,132,345,722,1181,13,45,44,101,1,5,8,35
2024,07,México,225,373,1027,1487,8,26,22,72,0,4,4,24
2024,07,Michoacán,116,178,413,403,1,20,26,31,1,2,6,4
2024,07,Morelos,65,79,264,427,6,24,20,39,0,1,3,7
2024,07,Nayarit,51,113,231,360,0,0,1,6,3,2,4,4
2024,07,Nuevo León,68,144,350,779,6,16,16,33,2,2,8,10
2024,07,Oaxaca,30,59,136,315,1,11,6,29,4,6,6,6
2024,07,Puebla,62,111,268,364,0,4,2,11,0,2,0,2
2024,07,Querétaro,25,30,133,87,1,8,0,2,0,2,1,0
2024,07,Quintana Roo,29,68,149,157,2,4,3,13,0,1,1,2
2024,07,San Luis Potosí,58,101,307,272,5,14,11,30,2,1,11,4
2024,07,Sinaloa,97,154,369,408,10,29,29,52,4,12,6,15
2024,07,Sonora,74,79,284,365,2,14,6,18,3,2,11,12
2024,07,Tabasco,118,175,428,542,2,10,5,44,1,1,3,8
2024,07,Tamaulipas,96,121,348,459,8,27,17,47,4,10,7,25
2024,07,Tlaxcala,19,27,90,117,1,1,0,8,0,0,0,2
2024,07,Veracruz,114,163,550,755,14,53,43,92,4,7,10,41
2024,07,Yucatán,53,97,289,270,2,9,3,19,0,2,4,4
2024,07,Zacatecas,46,62,181,175,0,3,0,3,0,1,0,1
