Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,03,Aguascalientes,34,29,53,3,5,5,1,0,1,0,1,0
2015,03,Baja California,18,11,40,52,0,3,3,7,0,1,3,6
2015,03,Baja California Sur,8,2,11,17,0,0,0,3,0,0,0,0
2015,03,Campeche,26,9,25,7,1,4,1,0,1,1,1,0
2015,03,Coahuila,29,20,36,45,4,7,4,10,2,1,1,1
2015,03,Colima,10,8,22,13,3,5,0,1,0,0,0,0
2015,03,Chiapas,17,7,63,14,8,7,3,1,0,2,0,0
2015,03,Chihuahua,97,62,120,52,0,0,5,4,0,0,2,2
2015,03,Distrito Federal,184,74,247,79,4,3,2,6,1,1,1,1
2015,03,Durango,48,43,94,6,0,2,2,0,0,0,0,0
2015,03,Guanajuato,16,5,16,2,1,1,0,0,0,0,0,1
2015,03,Guerrero,17,2,17,24,1,2,1,2,1,1,0,0
2015,03,Hidalgo,26,10,32,18,2,3,4,9,0,0,0,2
2015,03,Jalisco,90,32,107,28,8,5,6,0,1,1,1,0
2015,03,México,117,38,161,108,12,9,10,22,1,3,0,1
2015,03,Michoacán,40,21,64,33,7,4,4,6,0,0,1,2
2015,03,Morelos,49,20,81,37,5,4,3,0,2,1,4,0
2015,03,Nayarit,12,6,19,26,2,1,1,2,1,1,1,3
2015,03,Nuevo León,20,7,23,32,0,7,0,5,0,0,0,3
2015,03,Oaxaca,14,8,20,16,6,5,2,4,0,0,0,1
2015,03,Puebla,38,26,55,2,8,8,9,1,0,0,0,0
2015,03,Querétaro,16,5,15,3,0,0,0,0,0,0,0,0
2015,03,Quintana Roo,0,6,14,10,0,0,0,8,0,0,1,1
2015,03,San Luis Potosí,52,16,55,10,0,0,0,2,0,0,0,0
2015,03,Sinaloa,35,15,50,9,1,1,2,0,0,0,0,0
2015,03,Sonora,22,12,30,35,0,0,0,4,0,0,0,4
2015,03,Tabasco,19,9,21,5,3,1,3,1,0,0,0,0
2015,03,Tamaulipas,50,28,69,40,1,1,2,9,1,1,0,4
2015,03,Tlaxcala,0,1,1,0,0,0,0,0,0,0,0,0
2015,03,Veracruz,63,16,63,32,6,6,1,1,3,0,4,1
2015,03,Yucatán,9,4,7,37,0,0,0,4,0,0,0,4
2015,03,Zacatecas,17,9,21,16,0,0,0,0,0,0,0,0
