Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,42,Aguascalientes,68,702,1742,2544,2,41,35,89,0,10,18,38
2017,42,Baja California,103,717,2335,2336,5,77,84,181,5,26,53,109
2017,42,Baja California Sur,24,181,662,674,1,16,14,35,0,8,10,17
2017,42,Campeche,20,291,719,1008,2,18,22,51,1,8,9,21
2017,42,Coahuila,69,297,1145,570,11,120,125,33,2,28,42,12
2017,42,Colima,27,291,769,929,2,52,40,106,1,13,12,14
2017,42,Chiapas,37,374,1048,942,1,77,37,149,1,12,17,37
2017,42,Chihuahua,233,2294,5843,6739,12,192,224,419,9,82,121,191
2017,42,Ciudad de México,341,3501,10094,13965,18,156,189,505,2,33,83,149
2017,42,Durango,76,838,2823,3739,5,91,88,202,0,24,17,36
2017,42,Guanajuato,50,469,1784,1743,2,101,63,114,0,29,46,50
2017,42,Guerrero,27,373,1121,1406,5,72,59,125,3,16,19,49
2017,42,Hidalgo,39,466,1452,1607,6,71,59,126,0,22,26,28
2017,42,Jalisco,205,2210,6163,7461,17,379,364,705,7,85,139,182
2017,42,México,202,1981,5864,6431,6,243,165,531,5,51,61,104
2017,42,Michoacán,96,973,2635,2529,3,94,115,221,0,23,22,45
2017,42,Morelos,67,500,1450,1499,6,76,66,197,2,14,35,48
2017,42,Nayarit,26,358,1036,1249,1,35,39,90,4,38,61,43
2017,42,Nuevo León,60,862,2290,2689,2,161,101,215,2,49,70,127
2017,42,Oaxaca,13,320,900,1254,1,59,71,220,3,19,38,99
2017,42,Puebla,40,556,1507,1981,1,143,112,250,1,22,22,36
2017,42,Querétaro,6,157,594,860,0,36,17,71,0,5,4,22
2017,42,Quintana Roo,34,259,740,934,3,18,28,53,1,6,17,15
2017,42,San Luis Potosí,66,652,2017,2658,3,80,107,114,2,18,22,57
2017,42,Sinaloa,110,1200,3280,3120,6,219,212,546,5,89,86,176
2017,42,Sonora,37,452,1545,2104,3,126,108,207,4,50,87,113
2017,42,Tabasco,36,305,933,1105,1,68,41,86,2,22,8,25
2017,42,Tamaulipas,145,1421,3082,3593,8,125,126,236,3,71,107,123
2017,42,Tlaxcala,16,98,395,417,1,31,27,81,0,10,12,16
2017,42,Veracruz,129,1129,3734,3866,14,290,249,486,2,65,84,139
2017,42,Yucatán,37,582,1457,998,2,37,31,82,0,13,29,47
2017,42,Zacatecas,31,300,1060,852,1,26,18,39,0,5,8,16
