Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,08,Aguascalientes,21,47,112,315,1,5,5,8,1,0,3,4
2019,08,Baja California,106,191,445,590,9,24,29,23,2,3,7,10
2019,08,Baja California Sur,7,20,62,148,0,3,1,4,0,0,0,1
2019,08,Campeche,18,43,88,226,1,1,4,9,0,0,1,5
2019,08,Coahuila,31,33,123,132,5,20,16,11,3,3,13,5
2019,08,Colima,48,56,173,184,3,9,6,18,0,0,1,7
2019,08,Chiapas,28,51,151,186,3,16,9,24,1,2,3,5
2019,08,Chihuahua,176,427,930,1285,5,38,26,75,3,16,20,25
2019,08,Ciudad de México,397,631,1718,2154,49,158,141,69,7,11,17,20
2019,08,Durango,88,138,474,592,2,7,11,34,2,4,4,10
2019,08,Guanajuato,62,70,267,391,4,14,7,19,3,2,6,6
2019,08,Guerrero,30,41,139,194,3,10,10,13,0,0,0,4
2019,08,Hidalgo,38,66,238,284,2,8,10,20,2,3,8,7
2019,08,Jalisco,152,332,809,1385,13,53,35,120,7,8,26,39
2019,08,México,153,202,702,1173,11,36,36,52,5,6,14,13
2019,08,Michoacán,72,142,337,528,6,11,15,38,2,4,5,10
2019,08,Morelos,56,52,199,222,4,23,17,36,1,5,8,9
2019,08,Nayarit,136,152,460,260,1,8,4,27,0,5,6,19
2019,08,Nuevo León,98,167,395,417,6,27,19,38,2,14,8,24
2019,08,Oaxaca,21,43,152,149,9,12,11,18,0,3,2,9
2019,08,Puebla,50,108,278,275,5,11,18,40,3,4,7,12
2019,08,Querétaro,24,27,106,93,1,5,3,1,1,2,1,6
2019,08,Quintana Roo,36,33,121,106,0,4,1,8,3,2,5,3
2019,08,San Luis Potosí,61,89,309,423,5,9,11,36,0,2,2,3
2019,08,Sinaloa,91,124,422,762,9,28,40,67,5,11,21,37
2019,08,Sonora,38,42,170,255,5,18,13,37,3,7,12,11
2019,08,Tabasco,29,60,201,238,3,8,7,13,0,1,4,4
2019,08,Tamaulipas,133,266,477,872,4,14,18,49,3,8,10,28
2019,08,Tlaxcala,17,16,60,83,4,11,2,9,1,0,1,1
2019,08,Veracruz,173,206,686,736,15,52,40,99,4,9,26,24
2019,08,Yucatán,43,46,185,212,2,7,5,16,1,3,2,4
2019,08,Zacatecas,43,62,194,170,5,3,4,5,1,0,1,1
