Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,30,Aguascalientes,38,357,857,1740,0,20,30,53,0,6,10,20
2018,30,Baja California,85,732,2070,2100,5,60,62,109,4,20,35,53
2018,30,Baja California Sur,16,107,351,570,1,11,6,23,1,4,4,13
2018,30,Campeche,17,223,606,709,2,19,16,20,0,3,9,12
2018,30,Coahuila,16,203,496,791,1,22,14,164,0,4,7,45
2018,30,Colima,25,185,647,707,3,31,33,66,0,10,17,17
2018,30,Chiapas,26,250,655,1018,2,61,44,71,0,12,18,14
2018,30,Chihuahua,209,1615,4080,5321,8,147,168,247,3,34,74,128
2018,30,Ciudad de México,313,2542,7123,10545,9,162,145,309,5,46,73,124
2018,30,Durango,98,597,1941,2547,3,69,91,124,1,9,26,30
2018,30,Guanajuato,59,364,1396,1631,3,49,36,119,2,13,12,61
2018,30,Guerrero,23,223,654,1164,2,26,21,108,0,6,9,25
2018,30,Hidalgo,30,286,952,1406,0,41,38,96,0,11,10,34
2018,30,Jalisco,206,1654,4384,6363,18,270,270,603,3,88,86,167
2018,30,México,170,1376,3868,5649,6,122,108,319,1,25,31,87
2018,30,Michoacán,92,722,1742,2525,5,94,85,144,4,25,29,33
2018,30,Morelos,44,295,981,1435,4,73,75,106,0,9,21,37
2018,30,Nayarit,52,251,740,1022,1,29,26,41,0,23,29,60
2018,30,Nuevo León,88,548,1536,2247,7,97,78,187,6,39,62,95
2018,30,Oaxaca,22,237,585,964,5,34,40,90,2,8,19,40
2018,30,Puebla,42,285,861,1554,1,66,54,184,0,12,12,27
2018,30,Querétaro,21,115,390,537,0,21,12,39,0,7,9,8
2018,30,Quintana Roo,23,134,451,706,2,12,41,27,1,9,3,14
2018,30,San Luis Potosí,44,470,1484,2066,4,66,83,135,1,13,12,31
2018,30,Sinaloa,99,736,1983,3204,11,152,150,297,7,60,63,126
2018,30,Sonora,54,300,999,1524,5,99,73,165,3,14,38,101
2018,30,Tabasco,29,221,677,913,3,37,20,76,2,13,9,19
2018,30,Tamaulipas,70,908,2288,3170,0,121,90,171,0,52,59,116
2018,30,Tlaxcala,14,78,307,337,1,18,18,44,2,2,7,17
2018,30,Veracruz,111,818,2735,3362,17,200,194,380,3,42,71,109
2018,30,Yucatán,26,219,788,1516,2,32,24,52,0,7,10,36
2018,30,Zacatecas,34,243,660,953,0,14,16,27,2,4,5,7
