Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,06,Aguascalientes,40,42,130,117,1,7,4,8,0,0,5,2
2020,06,Baja California,130,139,293,444,3,15,12,33,2,4,6,4
2020,06,Baja California Sur,22,13,51,59,2,3,1,3,0,1,0,0
2020,06,Campeche,19,34,83,94,2,5,6,2,0,0,1,1
2020,06,Coahuila,31,37,120,106,4,9,13,26,1,4,2,11
2020,06,Colima,23,27,80,159,9,20,23,8,1,4,11,0
2020,06,Chiapas,32,25,91,152,6,11,11,15,1,1,3,4
2020,06,Chihuahua,238,316,693,1067,13,26,33,56,5,3,18,33
2020,06,Ciudad de México,374,385,1031,1724,8,27,18,215,2,8,5,19
2020,06,Durango,110,106,309,428,5,9,10,20,5,2,7,6
2020,06,Guanajuato,66,62,201,240,0,6,6,12,1,1,2,5
2020,06,Guerrero,35,36,88,176,0,0,3,16,0,1,2,0
2020,06,Hidalgo,50,49,209,214,1,4,5,11,2,2,5,5
2020,06,Jalisco,208,249,578,868,13,42,24,64,5,14,15,22
2020,06,México,145,135,456,636,10,26,18,53,1,3,2,9
2020,06,Michoacán,57,87,204,351,7,10,7,14,3,7,12,6
2020,06,Morelos,64,56,222,163,8,18,14,28,2,4,1,12
2020,06,Nayarit,148,148,404,436,0,1,4,10,0,1,1,10
2020,06,Nuevo León,78,97,256,398,8,20,15,36,2,9,12,20
2020,06,Oaxaca,27,27,99,175,0,14,5,13,0,3,1,4
2020,06,Puebla,54,58,139,283,2,12,7,20,2,2,2,7
2020,06,Querétaro,14,12,56,93,3,5,2,7,0,4,2,2
2020,06,Quintana Roo,47,39,144,103,0,1,1,3,1,2,0,1
2020,06,San Luis Potosí,62,83,164,265,7,13,11,12,3,3,6,4
2020,06,Sinaloa,107,109,331,385,17,27,33,55,2,15,13,22
2020,06,Sonora,28,30,104,131,0,12,4,17,5,4,8,13
2020,06,Tabasco,63,59,137,195,3,9,5,7,1,4,4,5
2020,06,Tamaulipas,92,140,294,521,9,9,12,23,2,9,9,12
2020,06,Tlaxcala,10,16,46,43,1,7,6,3,1,0,2,0
2020,06,Veracruz,139,157,478,596,12,43,31,66,9,13,14,25
2020,06,Yucatán,47,33,125,160,0,2,5,9,0,1,2,3
2020,06,Zacatecas,33,41,122,182,0,5,1,2,1,2,1,0
