Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,02,Aguascalientes,15,5,10,15,1,0,1,1,0,0,0,0
2022,02,Baja California,42,14,28,35,0,0,0,3,3,0,3,0
2022,02,Baja California Sur,20,12,8,20,0,0,0,2,0,0,0,0
2022,02,Campeche,10,3,7,14,1,1,0,0,1,0,1,0
2022,02,Coahuila,39,10,29,14,5,1,4,2,2,0,2,0
2022,02,Colima,23,5,18,10,7,3,4,5,1,0,1,0
2022,02,Chiapas,26,4,22,25,1,1,0,2,1,1,0,2
2022,02,Chihuahua,93,30,63,86,4,2,2,10,2,1,1,2
2022,02,Ciudad de México,253,69,184,112,8,3,5,1,1,0,1,1
2022,02,Durango,22,3,19,63,2,2,0,3,0,0,0,0
2022,02,Guanajuato,30,5,25,32,5,3,2,2,1,0,1,0
2022,02,Guerrero,12,2,10,16,1,1,0,0,0,0,0,0
2022,02,Hidalgo,24,3,21,26,2,0,2,3,0,0,0,0
2022,02,Jalisco,103,33,70,109,8,6,2,3,5,3,2,4
2022,02,México,128,31,97,72,14,9,5,4,2,0,2,0
2022,02,Michoacán,49,14,35,44,6,3,3,1,2,1,1,1
2022,02,Morelos,47,5,42,28,5,2,3,1,0,0,0,1
2022,02,Nayarit,37,13,24,71,1,1,0,0,0,0,0,1
2022,02,Nuevo León,58,17,41,63,6,4,2,5,3,1,2,5
2022,02,Oaxaca,12,0,12,6,0,0,0,0,2,0,2,0
2022,02,Puebla,49,16,33,43,4,2,2,0,0,0,0,0
2022,02,Querétaro,15,5,10,8,3,1,2,0,0,0,0,0
2022,02,Quintana Roo,16,4,12,27,1,0,1,0,1,0,1,0
2022,02,San Luis Potosí,27,10,17,31,3,2,1,0,0,0,0,2
2022,02,Sinaloa,36,9,27,36,8,4,4,3,0,0,0,1
2022,02,Sonora,27,13,14,31,5,4,1,2,1,0,1,0
2022,02,Tabasco,24,6,18,17,0,0,0,0,0,0,0,0
2022,02,Tamaulipas,60,21,39,59,5,3,2,5,1,0,1,0
2022,02,Tlaxcala,15,3,12,5,1,1,0,0,0,0,0,0
2022,02,Veracruz,77,23,54,77,15,7,8,7,2,1,1,2
2022,02,Yucatán,36,9,27,20,9,7,2,1,0,0,0,1
2022,02,Zacatecas,20,2,18,18,0,0,0,0,0,0,0,0
