Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,10,Aguascalientes,74,136,248,24,0,5,2,2,0,0,2,0
2015,10,Baja California,25,38,149,399,0,5,8,51,1,2,7,21
2015,10,Baja California Sur,18,29,101,94,0,1,0,15,0,0,0,1
2015,10,Campeche,28,47,127,64,0,5,3,1,0,4,2,1
2015,10,Coahuila,35,75,232,266,3,14,28,59,2,7,7,12
2015,10,Colima,12,34,123,126,2,17,8,21,0,0,1,2
2015,10,Chiapas,14,66,223,134,5,16,8,21,0,5,3,9
2015,10,Chihuahua,95,296,609,443,0,6,14,55,1,0,3,15
2015,10,Distrito Federal,304,555,1642,1701,5,11,15,58,1,7,7,11
2015,10,Durango,47,138,407,178,0,3,5,10,0,0,0,5
2015,10,Guanajuato,9,9,52,52,0,1,1,9,0,2,0,1
2015,10,Guerrero,19,21,106,105,6,8,3,28,1,2,2,8
2015,10,Hidalgo,34,57,183,169,2,6,15,33,0,2,0,2
2015,10,Jalisco,105,218,609,277,4,28,23,8,2,5,8,4
2015,10,México,96,214,729,929,10,45,39,125,1,8,6,31
2015,10,Michoacán,51,109,350,298,1,7,8,45,0,0,3,17
2015,10,Morelos,52,71,308,239,0,6,8,4,2,2,8,2
2015,10,Nayarit,29,48,159,214,4,11,12,16,1,5,6,9
2015,10,Nuevo León,20,36,134,441,0,26,11,61,0,1,2,32
2015,10,Oaxaca,34,73,164,179,6,22,22,24,1,1,0,8
2015,10,Puebla,19,99,294,104,2,26,27,16,0,2,0,0
2015,10,Querétaro,9,20,66,38,0,1,2,3,0,0,0,0
2015,10,Quintana Roo,12,27,84,107,0,1,0,17,0,1,1,6
2015,10,San Luis Potosí,44,81,264,254,0,1,4,6,0,1,3,4
2015,10,Sinaloa,48,60,263,229,10,13,15,59,1,4,5,17
2015,10,Sonora,33,68,190,333,2,0,3,41,0,0,0,29
2015,10,Tabasco,51,44,161,174,2,3,5,14,0,1,0,2
2015,10,Tamaulipas,33,132,307,388,3,17,12,76,1,1,6,21
2015,10,Tlaxcala,12,11,33,11,1,4,2,0,0,1,2,0
2015,10,Veracruz,54,112,459,546,3,25,20,31,1,6,10,6
2015,10,Yucatán,23,42,157,213,2,6,5,23,1,1,9,11
2015,10,Zacatecas,16,38,118,138,3,1,5,5,0,0,0,1
