Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,24,Aguascalientes,41,298,636,171,0,11,8,5,0,0,5,1
2015,24,Baja California,56,197,679,1116,4,34,43,112,3,16,20,56
2015,24,Baja California Sur,20,78,275,376,0,12,4,26,2,3,4,7
2015,24,Campeche,22,127,358,230,2,14,7,2,0,8,4,5
2015,24,Coahuila,29,147,514,784,4,29,45,145,1,14,15,40
2015,24,Colima,20,90,324,414,1,35,21,58,0,4,3,7
2015,24,Chiapas,16,111,433,380,0,23,12,68,1,11,9,21
2015,24,Chihuahua,142,713,1781,1592,3,30,42,171,2,9,18,46
2015,24,Distrito Federal,405,1783,5464,5913,9,89,87,99,6,26,29,63
2015,24,Durango,77,390,1397,777,6,37,33,37,0,7,9,10
2015,24,Guanajuato,11,30,132,173,3,10,19,16,1,8,10,2
2015,24,Guerrero,118,155,465,57,2,28,18,8,0,9,8,0
2015,24,Hidalgo,51,161,520,627,1,22,33,95,0,2,1,12
2015,24,Jalisco,217,841,2494,1304,36,147,135,84,8,36,40,20
2015,24,México,139,651,2267,2573,7,119,115,291,1,26,22,77
2015,24,Michoacán,100,319,1124,1042,8,36,49,138,1,3,8,43
2015,24,Morelos,42,235,946,1004,2,61,66,83,2,10,24,24
2015,24,Nayarit,41,166,505,576,0,27,18,37,4,9,13,26
2015,24,Nuevo León,88,235,822,334,7,93,63,15,3,6,32,1
2015,24,Oaxaca,23,137,313,511,2,52,47,56,1,13,13,18
2015,24,Puebla,52,226,808,346,2,67,72,40,1,6,7,4
2015,24,Querétaro,26,70,289,176,0,10,10,9,1,3,4,2
2015,24,Quintana Roo,18,67,259,264,0,8,6,44,0,3,2,16
2015,24,San Luis Potosí,56,311,978,858,5,19,16,23,0,4,13,12
2015,24,Sinaloa,68,233,981,961,10,82,73,171,5,24,32,74
2015,24,Sonora,46,254,876,1044,6,42,52,100,2,17,23,66
2015,24,Tabasco,41,127,519,569,1,13,11,46,0,5,2,9
2015,24,Tamaulipas,68,386,805,659,1,37,26,42,3,12,15,10
2015,24,Tlaxcala,15,54,181,62,1,19,9,17,1,3,7,1
2015,24,Veracruz,147,355,1496,1300,17,91,79,92,4,24,36,51
2015,24,Yucatán,27,140,524,549,1,28,19,68,1,8,25,33
2015,24,Zacatecas,23,102,341,433,1,4,7,11,0,2,3,2
